customer_id	email	first_name	last_name	registration_date	recency_days	frequency	monetary_value	avg_order_value	first_order_date	last_order_date	recency_score	frequency_score	monetary_score	rfm_segment	customer_segment
9218	pchristensen@example.net	Angela	Allison	2023-04-17	120	3	6754.99	675.499000	2023-10-20	2025-05-17	3	3	1	331	Need Attention
7592	katherinejohnson@example.com	Christopher	Silva	2023-01-20	525	2	6753.65	1350.730000	2024-04-04	2024-04-07	5	4	1	541	Need Attention
370	tommy79@example.org	Warren	Taylor	2023-10-08	48	5	6750.75	519.288462	2024-01-07	2025-07-28	2	2	1	221	Lost Customers
9926	eaustin@example.net	Jason	House	2022-01-08	491	6	6747.42	449.828000	2022-03-25	2024-05-11	5	1	1	511	New Customers
6211	douglaskirby@example.net	Cameron	Kerr	2023-01-30	3	9	6744.80	354.989474	2023-02-02	2025-09-11	1	1	1	111	Lost Customers
6609	molinajanet@example.com	Christina	Ramirez	2021-09-22	13	11	6741.33	249.678889	2022-05-13	2025-09-01	1	1	1	111	Lost Customers
8554	derrickarellano@example.net	Brian	Lopez	2023-11-01	385	2	6740.61	1123.435000	2024-01-30	2024-08-25	5	4	1	541	Need Attention
7277	matthewcole@example.net	Stephen	Wong	2025-04-06	3	6	6738.78	374.376667	2025-05-16	2025-09-11	1	1	1	111	Lost Customers
6599	destiny43@example.org	Rhonda	Hill	2022-04-26	130	3	6738.16	612.560000	2023-08-31	2025-05-07	3	3	1	331	Need Attention
7609	mooresabrina@example.org	Joshua	Salas	2023-10-01	20	6	6733.41	420.838125	2024-01-03	2025-08-25	1	1	1	111	Lost Customers
1610	olong@example.org	Christina	Smith	2025-04-01	65	3	6729.77	747.752222	2025-04-02	2025-07-11	2	3	1	231	Others
6583	tarakane@example.com	Travis	Decker	2025-01-28	60	5	6729.44	560.786667	2025-03-21	2025-07-16	2	2	1	221	Lost Customers
587	michael90@example.net	Matthew	Davis	2024-01-24	14	6	6726.79	672.679000	2024-05-15	2025-08-31	1	1	1	111	Lost Customers
4170	tschmidt@example.org	Jose	Cowan	2025-05-11	7	4	6726.52	480.465714	2025-05-15	2025-09-07	1	2	1	121	Lost Customers
5000	seanlong@example.org	Lisa	Roberts	2024-05-25	3	5	6724.90	747.211111	2024-06-10	2025-09-11	1	2	1	121	Lost Customers
6218	donaldsmith@example.com	Lisa	Bennett	2024-11-02	130	6	6720.49	516.960769	2024-12-20	2025-05-07	3	1	1	311	Potential Loyalists
3463	william95@example.net	Monica	Chavez	2023-02-07	476	6	6719.51	559.959167	2023-03-28	2024-05-26	5	1	1	511	New Customers
4102	shawmelanie@example.com	Rebecca	Hess	2022-09-12	113	5	6717.45	516.726923	2024-01-27	2025-05-24	3	2	1	321	Potential Loyalists
9878	garciasarah@example.org	Angela	Whitney	2022-03-18	25	6	6715.93	746.214444	2022-04-06	2025-08-20	1	1	1	111	Lost Customers
7278	jacksonjared@example.org	John	Taylor	2021-11-24	159	7	6715.92	479.708571	2022-03-16	2025-04-08	3	1	1	311	Potential Loyalists
4674	sparkslinda@example.com	Matthew	Morgan	2024-12-28	33	8	6713.00	335.650000	2025-01-06	2025-08-12	2	1	1	211	Lost Customers
3565	sergio26@example.com	William	Sanders	2022-04-25	212	8	6711.41	479.386429	2022-06-04	2025-02-14	4	1	1	411	New Customers
7426	david31@example.com	Jeremy	Allen	2025-06-20	1	10	6711.04	447.402667	2025-06-21	2025-09-13	1	1	1	111	Lost Customers
8628	pamela72@example.org	Kathryn	Hobbs	2023-04-29	146	7	6709.20	516.092308	2023-05-07	2025-04-21	3	1	1	311	Potential Loyalists
2520	sarah90@example.com	Courtney	Guerrero	2022-01-21	45	7	6708.82	419.301250	2022-05-10	2025-07-31	2	1	1	211	Lost Customers
2119	hahnjoshua@example.net	Rodney	Olson	2023-08-03	71	7	6699.85	558.320833	2023-08-04	2025-07-05	2	1	1	211	Lost Customers
9334	dylanmcknight@example.com	Cody	Calderon	2021-12-19	115	6	6696.86	418.553750	2022-02-20	2025-05-22	3	1	1	311	Potential Loyalists
3492	davidwoods@example.com	Morgan	Duncan	2025-07-01	16	3	6694.06	956.294286	2025-07-25	2025-08-29	1	3	1	131	Others
2631	dianachen@example.com	Paul	Campbell	2025-04-30	37	6	6693.98	743.775556	2025-05-02	2025-08-08	2	1	1	211	Lost Customers
1314	patriciarivera@example.org	Wendy	Miller	2024-05-14	5	9	6693.50	334.675000	2024-09-26	2025-09-09	1	1	1	111	Lost Customers
1889	susanjohnson@example.com	Katelyn	Nguyen	2025-05-14	13	7	6692.33	557.694167	2025-05-15	2025-09-01	1	1	1	111	Lost Customers
5271	alyssa14@example.com	Adam	Powers	2022-09-29	106	8	6691.53	418.220625	2022-10-17	2025-05-31	3	1	1	311	Potential Loyalists
5063	agonzalez@example.com	Bryan	Miller	2023-10-19	156	5	6689.62	668.962000	2023-10-21	2025-04-11	3	2	1	321	Potential Loyalists
6377	kingjoseph@example.net	Brandon	Morris	2022-02-28	248	3	6689.60	608.145455	2023-03-26	2025-01-09	4	3	1	431	Need Attention
7646	erik03@example.net	Keith	Williams	2022-04-21	64	9	6681.32	303.696364	2023-02-18	2025-07-12	2	1	1	211	Lost Customers
2775	pfernandez@example.net	Paul	Wood	2023-08-12	42	8	6680.92	371.162222	2023-11-28	2025-08-03	2	1	1	211	Lost Customers
7336	johnbailey@example.net	Elizabeth	Miller	2025-07-08	21	7	6677.05	445.136667	2025-07-08	2025-08-24	1	1	1	111	Lost Customers
3181	umorris@example.org	Allison	Shaw	2021-12-11	196	4	6675.43	741.714444	2021-12-13	2025-03-02	4	3	1	431	Need Attention
3319	pruittmichael@example.com	Micheal	Brown	2024-06-11	103	4	6675.18	556.265000	2024-10-15	2025-06-03	3	2	1	321	Potential Loyalists
4057	grantcarrie@example.com	Wesley	Evans	2021-09-20	608	5	6674.39	476.742143	2023-02-13	2024-01-15	5	2	1	521	New Customers
3734	katie84@example.org	Joseph	Travis	2023-12-16	136	8	6672.64	417.040000	2024-06-05	2025-05-01	3	1	1	311	Potential Loyalists
2762	tvasquez@example.net	Scott	Ortiz	2024-01-29	107	6	6672.46	370.692222	2024-03-19	2025-05-30	3	1	1	311	Potential Loyalists
8673	carlaware@example.com	Joseph	Craig	2023-05-04	136	4	6670.89	667.089000	2023-09-27	2025-05-01	3	2	1	321	Potential Loyalists
6146	jjohnson@example.com	Whitney	Conrad	2025-01-03	57	6	6669.01	513.000769	2025-01-08	2025-07-19	2	1	1	211	Lost Customers
1084	shannon69@example.com	Kathryn	Smith	2023-01-14	147	6	6667.27	555.605833	2023-02-01	2025-04-20	3	1	1	311	Potential Loyalists
9247	donaldschneider@example.net	Emily	Hays	2024-06-24	28	10	6663.18	317.294286	2024-10-04	2025-08-17	2	1	1	211	Lost Customers
3280	vcooper@example.org	Kimberly	Frye	2025-05-18	21	7	6660.52	416.282500	2025-05-27	2025-08-24	1	1	1	111	Lost Customers
5943	usullivan@example.com	William	Dixon	2022-04-01	382	5	6660.48	475.748571	2023-04-24	2024-08-28	5	2	1	521	New Customers
1490	joshuacoleman@example.com	Andrea	Fernandez	2022-08-14	485	3	6658.40	665.840000	2024-03-21	2024-05-17	5	4	1	541	Need Attention
9374	pramos@example.net	Andrew	King	2022-01-06	276	5	6656.46	950.922857	2023-06-03	2024-12-12	4	2	1	421	New Customers
321	benjamincrawford@example.org	Haley	Castillo	2023-02-18	315	6	6652.41	475.172143	2023-03-08	2024-11-03	4	1	1	411	New Customers
4449	wongjordan@example.org	Emily	Smith	2025-08-12	10	3	6649.61	831.201250	2025-08-15	2025-09-04	1	3	1	131	Others
1864	stewartjeremy@example.org	Craig	Buck	2024-02-08	128	4	6646.06	738.451111	2024-03-07	2025-05-09	3	2	1	321	Potential Loyalists
5550	simpsonmarcus@example.net	Leslie	Powell	2024-07-31	125	3	6645.39	949.341429	2024-10-22	2025-05-12	3	3	1	331	Need Attention
4379	rhodesjose@example.net	Steven	Daugherty	2022-09-21	595	2	6643.93	1107.321667	2023-01-16	2024-01-28	5	4	1	541	Need Attention
6812	orozcocarlos@example.org	Dylan	Keith	2023-10-08	97	3	6643.39	830.423750	2023-12-25	2025-06-09	3	3	1	331	Need Attention
9913	rachel76@example.org	Sabrina	Martinez	2022-07-12	21	9	6641.06	301.866364	2022-11-19	2025-08-24	1	1	1	111	Lost Customers
6730	michaelmcdonald@example.org	Thomas	Boyer	2023-11-22	220	6	6635.66	510.435385	2024-07-03	2025-02-06	4	1	1	411	New Customers
5059	joshuaherman@example.net	Jeffery	Ayala	2024-05-19	13	3	6634.33	1658.582500	2025-04-21	2025-09-01	1	3	1	131	Others
3579	riggstheresa@example.net	Natalie	Benjamin	2021-12-09	83	7	6632.27	390.133529	2022-08-01	2025-06-23	3	1	1	311	Potential Loyalists
9281	jonathandavis@example.net	Joe	Bentley	2024-03-23	79	3	6628.74	602.612727	2024-09-05	2025-06-27	3	3	1	331	Need Attention
9181	vcook@example.org	Michele	Gilbert	2022-04-25	58	6	6624.40	509.569231	2023-02-05	2025-07-18	2	1	1	211	Lost Customers
2951	jennifertorres@example.net	Rebecca	Morris	2024-08-28	46	6	6621.89	441.459333	2024-09-19	2025-07-30	2	1	1	211	Lost Customers
4389	hugheskimberly@example.org	Eric	Blair	2022-07-19	131	4	6618.49	661.849000	2022-12-27	2025-05-06	3	2	1	321	Potential Loyalists
2594	johnsondanny@example.com	Haley	Mack	2021-10-10	77	5	6617.37	551.447500	2022-05-21	2025-06-29	3	2	1	321	Potential Loyalists
355	andre18@example.org	Darlene	Montgomery	2023-07-05	214	1	6609.28	1321.856000	2025-02-12	2025-02-12	4	5	1	451	Need Attention
2749	anita14@example.org	Colleen	Vance	2021-11-12	531	4	6608.35	600.759091	2022-01-28	2024-04-01	5	3	1	531	Need Attention
8535	katherinegordon@example.org	Jermaine	Mcdaniel	2024-03-24	73	7	6608.18	440.545333	2024-07-14	2025-07-03	2	1	1	211	Lost Customers
6638	joshuaruiz@example.net	Elizabeth	Cox	2024-04-27	59	7	6607.92	388.701176	2024-06-29	2025-07-17	2	1	1	211	Lost Customers
3117	johnsmith@example.org	Daniel	Rodriguez	2022-01-21	267	4	6604.51	943.501429	2023-03-04	2024-12-21	4	3	1	431	Need Attention
3666	brittany44@example.net	Steven	Humphrey	2022-05-21	222	12	6603.76	287.120000	2022-06-20	2025-02-04	4	1	1	411	New Customers
3681	jeffrey05@example.net	Donald	Herrera	2021-09-17	250	4	6602.12	600.192727	2022-10-14	2025-01-07	4	3	1	431	Need Attention
5391	chloemaxwell@example.com	Briana	Cooper	2025-07-23	12	7	6601.54	600.140000	2025-07-31	2025-09-02	1	1	1	111	Lost Customers
2414	greerjoseph@example.net	Michele	Brown	2022-05-27	254	7	6598.10	439.873333	2022-11-17	2025-01-03	4	1	1	411	New Customers
1844	christophergibbs@example.com	Megan	Jacobs	2023-11-23	70	3	6596.79	1099.465000	2024-07-22	2025-07-06	2	3	1	231	Others
9173	powellemily@example.org	Mason	Duncan	2025-01-17	123	5	6595.35	599.577273	2025-03-03	2025-05-14	3	2	1	321	Potential Loyalists
7474	latasha93@example.net	Heather	Mccarthy	2022-06-22	98	8	6593.90	439.593333	2022-07-24	2025-06-08	3	1	1	311	Potential Loyalists
8192	henry33@example.org	Jared	Singh	2023-05-03	28	10	6592.27	313.917619	2023-09-25	2025-08-17	2	1	1	211	Lost Customers
6076	thomas61@example.com	Suzanne	Phillips	2025-06-11	8	7	6587.66	439.177333	2025-06-13	2025-09-06	1	1	1	111	Lost Customers
6205	xvelez@example.com	Brandon	Vasquez	2024-08-18	39	3	6586.68	1646.670000	2025-04-17	2025-08-06	2	3	1	231	Others
6541	lfigueroa@example.org	Brandon	Riley	2023-08-10	194	3	6585.75	506.596154	2023-10-12	2025-03-04	4	3	1	431	Need Attention
5153	cbanks@example.com	Brittany	Shepherd	2022-06-13	553	6	6585.43	470.387857	2022-08-26	2024-03-10	5	1	1	511	New Customers
3272	elizabethburke@example.org	Marissa	Henry	2023-09-01	190	2	6570.66	1314.132000	2024-03-19	2025-03-08	4	4	1	441	Need Attention
6241	ewebb@example.net	Ryan	Clark	2023-11-09	102	5	6569.74	386.455294	2023-11-16	2025-06-04	3	2	1	321	Potential Loyalists
7069	ericgarcia@example.com	David	Park	2024-05-29	84	4	6569.71	821.213750	2024-12-11	2025-06-22	3	3	1	331	Need Attention
7954	preynolds@example.org	Sonya	Coleman	2024-09-04	129	5	6568.54	469.181429	2024-11-13	2025-05-08	3	2	1	321	Potential Loyalists
1822	martinezdavid@example.org	Andrew	Friedman	2024-10-10	33	10	6566.20	345.589474	2024-10-30	2025-08-12	2	1	1	211	Lost Customers
5276	sarahbrown@example.org	Joseph	Sims	2024-03-07	316	2	6565.97	1313.194000	2024-05-29	2024-11-02	4	4	1	441	Need Attention
5575	cathy88@example.com	Margaret	Patton	2025-03-02	32	4	6560.26	504.635385	2025-03-04	2025-08-13	2	2	1	221	Lost Customers
52	vargasmaria@example.org	Curtis	Barton	2023-04-16	157	4	6557.06	468.361429	2023-09-05	2025-04-10	3	2	1	321	Potential Loyalists
6645	barkerjacob@example.org	David	Morrison	2023-10-25	35	7	6556.72	504.363077	2023-12-04	2025-08-10	2	1	1	211	Lost Customers
4908	carneyglenda@example.net	Ryan	Mcknight	2023-07-28	195	7	6555.01	345.000526	2023-09-23	2025-03-03	4	1	1	411	New Customers
914	cindy24@example.com	Keith	Marsh	2023-07-27	135	4	6554.74	468.195714	2024-05-01	2025-05-02	3	2	1	321	Potential Loyalists
4115	burtonkevin@example.com	Connie	Smith	2022-09-15	37	5	6550.27	545.855833	2023-04-22	2025-08-08	2	2	1	221	Lost Customers
6178	willisstephanie@example.net	William	Murphy	2022-08-25	126	4	6550.18	595.470909	2023-08-12	2025-05-11	3	2	1	321	Potential Loyalists
3969	schwartzsarah@example.com	Scott	Fuller	2023-05-02	108	5	6549.62	409.351250	2024-03-14	2025-05-29	3	2	1	321	Potential Loyalists
4294	hbenson@example.com	John	Petty	2023-02-05	261	6	6548.85	467.775000	2023-06-12	2024-12-27	4	1	1	411	New Customers
2760	cochrantony@example.org	Allison	Hunt	2025-01-27	21	6	6545.95	467.567857	2025-04-17	2025-08-24	1	1	1	111	Lost Customers
987	elainewilson@example.com	Stephanie	Guerrero	2023-05-20	74	5	6545.86	654.586000	2023-10-04	2025-07-02	2	2	1	221	Lost Customers
643	sandra72@example.com	Jennifer	Myers	2022-07-31	96	8	6542.39	545.199167	2023-05-15	2025-06-10	3	1	1	311	Potential Loyalists
2440	jamesmorris@example.org	Rachel	Rodriguez	2021-12-31	130	7	6537.34	466.952857	2022-04-09	2025-05-07	3	1	1	311	Potential Loyalists
6702	pattersontiffany@example.org	Patricia	Miller	2023-08-12	107	7	6532.82	408.301250	2024-01-27	2025-05-30	3	1	1	311	Potential Loyalists
7830	franklinjoseph@example.org	William	Anderson	2023-08-15	22	6	6531.16	725.684444	2024-06-21	2025-08-23	1	1	1	111	Lost Customers
5791	wilkinsjeffery@example.net	Lisa	Hunter	2024-06-06	37	5	6527.13	725.236667	2024-11-06	2025-08-08	2	2	1	221	Lost Customers
4608	jmccall@example.com	Hector	Richardson	2025-04-18	31	7	6525.08	362.504444	2025-05-01	2025-08-14	2	1	1	211	Lost Customers
7525	thomastracy@example.com	Stephanie	Hernandez	2022-07-10	85	4	6519.66	501.512308	2022-07-11	2025-06-21	3	3	1	331	Need Attention
5243	tammypratt@example.net	Kimberly	Stewart	2025-09-01	1	7	6514.98	542.915000	2025-09-02	2025-09-13	1	1	1	111	Lost Customers
8223	ashleyrios@example.net	Maria	Garcia	2022-09-10	584	4	6514.97	542.914167	2023-02-17	2024-02-08	5	3	1	531	Need Attention
237	kathleenlowe@example.com	Douglas	Chen	2022-09-13	373	5	6513.57	542.797500	2023-10-14	2024-09-06	5	2	1	521	New Customers
5922	ramseychloe@example.com	Douglas	Torres	2023-04-22	115	7	6512.38	342.756842	2023-04-22	2025-05-22	3	1	1	311	Potential Loyalists
2172	uroberts@example.com	Mary	Wallace	2024-10-10	8	5	6511.27	651.127000	2025-01-14	2025-09-06	1	2	1	121	Lost Customers
93	wendy11@example.org	Paige	Taylor	2022-04-06	39	7	6510.86	406.928750	2022-10-01	2025-08-06	2	1	1	211	Lost Customers
865	michaelfarley@example.net	Barbara	Smith	2024-10-19	29	5	6510.18	465.012857	2024-11-08	2025-08-16	2	2	1	221	Lost Customers
1054	potterjustin@example.net	Travis	Young	2023-06-06	234	5	6509.89	433.992667	2023-10-28	2025-01-23	4	2	1	421	New Customers
4217	cpowell@example.com	Brian	Clarke	2021-11-01	94	9	6504.39	325.219500	2022-03-16	2025-06-12	3	1	1	311	Potential Loyalists
3161	paynetina@example.net	Randy	Shaw	2024-02-06	103	2	6502.12	1083.686667	2025-01-10	2025-06-03	3	4	1	341	Need Attention
957	davidsmith@example.net	Stephanie	Miller	2023-07-28	156	6	6500.68	541.723333	2024-01-10	2025-04-11	3	1	1	311	Potential Loyalists
1950	garciadebra@example.com	Nicole	Carpenter	2024-01-09	87	6	6496.80	464.057143	2024-04-17	2025-06-19	3	1	1	311	Potential Loyalists
9350	moorejustin@example.com	Stephanie	Lopez	2022-06-23	301	4	6495.98	499.690769	2023-07-27	2024-11-17	4	3	1	431	Need Attention
641	dhall@example.net	Andrew	Ray	2023-08-25	121	7	6493.32	499.486154	2023-10-04	2025-05-16	3	1	1	311	Potential Loyalists
4558	harrischarles@example.com	William	Smith	2025-08-03	3	8	6492.74	381.925882	2025-08-05	2025-09-11	1	1	1	111	Lost Customers
941	charles93@example.net	Sarah	Porter	2021-12-22	28	4	6492.56	649.256000	2023-06-19	2025-08-17	2	2	1	221	Lost Customers
7689	robert45@example.net	Trevor	Fuentes	2021-10-23	136	6	6488.34	720.926667	2022-04-24	2025-05-01	3	1	1	311	Potential Loyalists
8727	crosspamela@example.com	Kevin	Berry	2023-12-18	123	4	6487.81	720.867778	2024-04-02	2025-05-14	3	2	1	321	Potential Loyalists
4862	qpatterson@example.org	Brandon	Bean	2022-07-21	352	6	6487.40	432.493333	2022-08-27	2024-09-27	5	1	1	511	New Customers
7624	wbell@example.com	Nichole	Brown	2024-12-30	37	10	6483.39	270.141250	2025-03-18	2025-08-08	2	1	1	211	Lost Customers
2071	rwilliamson@example.net	Jeffrey	Hill	2023-02-18	28	7	6483.32	463.094286	2023-04-11	2025-08-17	2	1	1	211	Lost Customers
5631	robert91@example.org	Brad	Lee	2023-04-25	92	8	6481.77	324.088500	2023-08-15	2025-06-14	3	1	1	311	Potential Loyalists
9134	njackson@example.org	Heather	Willis	2022-03-16	87	3	6480.39	1080.065000	2023-06-21	2025-06-19	3	3	1	331	Need Attention
48	shawnrogers@example.com	Joshua	Bean	2021-11-26	608	5	6477.84	647.784000	2021-12-11	2024-01-15	5	2	1	521	New Customers
2888	blakecourtney@example.com	Megan	Cox	2024-10-25	70	8	6477.74	359.874444	2024-11-04	2025-07-06	2	1	1	211	Lost Customers
4244	john50@example.org	Philip	Grimes	2022-02-09	124	5	6476.28	539.690000	2023-01-20	2025-05-13	3	2	1	321	Potential Loyalists
2576	vaughnsamuel@example.org	Rodney	Lopez	2022-06-17	35	9	6475.29	359.738333	2022-11-07	2025-08-10	2	1	1	211	Lost Customers
5245	edennis@example.org	Katrina	Mahoney	2024-12-13	14	6	6474.95	539.579167	2024-12-22	2025-08-31	1	1	1	111	Lost Customers
5762	angelacohen@example.com	Pamela	Hall	2022-05-07	68	3	6472.75	809.093750	2023-01-01	2025-07-08	2	3	1	231	Others
8502	alexanderwest@example.org	Charles	Frey	2024-02-23	9	7	6468.38	462.027143	2024-06-05	2025-09-05	1	1	1	111	Lost Customers
8048	carolynmiller@example.net	Taylor	Burns	2022-05-07	407	8	6467.35	340.386842	2022-05-14	2024-08-03	5	1	1	511	New Customers
1797	deandaniel@example.com	James	Petersen	2022-01-29	50	5	6466.59	718.510000	2022-08-03	2025-07-26	2	2	1	221	Lost Customers
669	leechristine@example.net	Katherine	Bernard	2023-12-12	152	4	6464.22	587.656364	2024-07-12	2025-04-15	3	2	1	321	Potential Loyalists
1524	eguzman@example.com	Andrew	Whitaker	2023-04-14	124	5	6463.62	497.201538	2024-07-04	2025-05-13	3	2	1	321	Potential Loyalists
6869	michaelroberson@example.com	Kristen	Hogan	2023-10-21	3	6	6456.64	461.188571	2023-10-22	2025-09-11	1	1	1	111	Lost Customers
6632	michaelpatterson@example.com	Martin	Rogers	2025-01-20	119	4	6456.36	807.045000	2025-02-23	2025-05-18	3	2	1	321	Potential Loyalists
4777	qmartin@example.com	Brian	Zamora	2022-10-07	258	4	6451.89	645.189000	2023-01-16	2024-12-30	4	3	1	431	Need Attention
1655	duranlindsay@example.org	Patrick	Garcia	2023-04-05	77	5	6443.86	585.805455	2023-05-19	2025-06-29	3	2	1	321	Potential Loyalists
9262	joseph45@example.com	James	Oliver	2024-12-23	9	9	6441.09	402.568125	2025-01-02	2025-09-05	1	1	1	111	Lost Customers
8293	sheppardlisa@example.org	Gerald	Armstrong	2024-10-02	86	5	6440.69	402.543125	2024-11-29	2025-06-20	3	2	1	321	Potential Loyalists
9931	rcopeland@example.org	Craig	Molina	2023-02-15	76	7	6439.62	429.308000	2023-02-18	2025-06-30	3	1	1	311	Potential Loyalists
392	moniqueclark@example.org	Mary	Huff	2023-09-13	105	4	6433.46	714.828889	2023-09-16	2025-06-01	3	2	1	321	Potential Loyalists
218	ichambers@example.net	Kevin	King	2024-12-23	1	6	6431.60	803.950000	2025-01-21	2025-09-13	1	1	1	111	Lost Customers
4052	kevin24@example.com	Sandra	Lopez	2025-03-18	11	2	6426.82	918.117143	2025-06-27	2025-09-03	1	5	1	151	Others
7038	hollyjackson@example.net	Samuel	Shaw	2025-06-12	1	8	6422.25	401.390625	2025-07-04	2025-09-13	1	1	1	111	Lost Customers
6143	santoswilliam@example.org	Doris	Brock	2021-10-18	82	5	6417.65	493.665385	2022-05-01	2025-06-24	3	2	1	321	Potential Loyalists
3327	hamiltonyolanda@example.com	Melissa	Zimmerman	2022-10-29	202	9	6416.99	337.736316	2023-03-19	2025-02-24	4	1	1	411	New Customers
487	kmurray@example.com	Katrina	Munoz	2021-12-18	91	10	6415.92	356.440000	2022-01-11	2025-06-15	3	1	1	311	Potential Loyalists
959	owenstammy@example.com	Dana	Hawkins	2023-06-24	176	5	6414.62	427.641333	2024-01-14	2025-03-22	4	2	1	421	New Customers
6480	shelbyramirez@example.net	David	Herrera	2021-11-26	335	3	6414.07	916.295714	2022-03-08	2024-10-14	5	3	1	531	Need Attention
3753	ukeller@example.net	Autumn	Stanton	2024-12-09	18	12	6414.07	320.703500	2025-02-10	2025-08-27	1	1	1	111	Lost Customers
3285	opatterson@example.com	Frank	Smith	2024-03-04	92	7	6412.93	427.528667	2024-12-21	2025-06-14	3	1	1	311	Potential Loyalists
3692	campbelllisa@example.org	John	Walker	2024-09-27	25	9	6411.99	400.749375	2024-12-06	2025-08-20	1	1	1	111	Lost Customers
7931	tonyataylor@example.com	Margaret	Jones	2023-12-23	2	7	6411.30	457.950000	2024-03-16	2025-09-12	1	1	1	111	Lost Customers
7995	xmorris@example.net	Brian	Richard	2024-02-07	22	7	6410.95	377.114706	2024-06-15	2025-08-23	1	1	1	111	Lost Customers
4909	thompsonmarc@example.net	Amber	Baker	2024-10-25	21	4	6410.83	712.314444	2025-03-04	2025-08-24	1	2	1	121	Lost Customers
9559	laurie37@example.com	Alexander	Robbins	2022-04-15	55	6	6410.29	457.877857	2022-05-26	2025-07-21	2	1	1	211	Lost Customers
1292	michelleflowers@example.net	Krista	Ford	2023-07-31	151	4	6404.87	582.260909	2024-03-18	2025-04-16	3	2	1	321	Potential Loyalists
168	wstewart@example.net	Sarah	Pope	2024-10-14	72	6	6403.07	640.307000	2024-10-27	2025-07-04	2	2	1	221	Lost Customers
5804	colleenjuarez@example.net	Kimberly	Miller	2023-12-12	107	7	6401.75	290.988636	2023-12-13	2025-05-30	3	1	1	311	Potential Loyalists
6875	hunter14@example.org	Levi	Ruiz	2024-10-27	61	6	6400.80	457.200000	2024-11-24	2025-07-15	2	1	1	211	Lost Customers
29	tanderson@example.com	Rachel	Flynn	2023-03-07	21	9	6400.10	376.476471	2023-06-02	2025-08-24	1	1	1	111	Lost Customers
